id,title,year,fiction_subject,audiobook_subject,nonfiction_subject,fantasy_subject,romance_subject,contemporary_subject,young adult_subject,adult_subject,mystery_subject,biography_subject,memoir_subject,historical fiction_subject,thriller_subject,historical_subject,science_fiction_subject,history_subject,humor_subject,horror_subject,lgbt_subject,mystery_thriller_subject
48838041,If It Bleeds,2020,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
44077284,The Southern Book Club's Guide to Slaying Vampires,2020,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
49789629,The Year of the Witching,2020,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
52180399,The Only Good Indians,2020,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
52454426,Devolution: A Firsthand Account of the Rainier Sasquatch Massacre,2020,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
50892288,The Hollow Places,2020,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
50496875,Plain Bad Heroines,2020,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
44564972,Malorie,2020,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
49090884,Tender Is the Flesh,2020,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
52594581,The Hollow Ones,2020,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
52703177,The Bright Lands,2020,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
51166519,Lakewood,2020,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
52581895,Survivor Song,2020,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
49247242,Ring Shout,2020,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
49295297,The Loop,2020,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
50607901,The Ghost Tree,2020,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
53869658,Secret Santa,2020,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
52622380,World Departed,2020,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55456522,Houndings of Hell,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44890112,Strange Planet,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
49960031,"Wow, No Thank You.: Essays",2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
51323365,Solutions and Other Problems,2020,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
48989372,A Very Punchable Face,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
51700301,The Office: The Untold Story of the Greatest Sitcom of the 2000s: An Oral History,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
52180973,Trixie and Katya's Guide to Modern Womanhood,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43822700,F*ck Your Diet: And Other Things My Thighs Tell Me,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50722115,Is This Anything?,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
52894214,The New One: Painfully True Stories from a Reluctant Dad,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
50130587,Becoming Duchess Goldblatt,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
52216445,Shakespeare for Squirrels,2020,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
48590973,"#VERYFAT #VERYBRAVE: The Fat Girl's Guide to Being #Brave and Not a Dejected, Melancholy, Down-in-the-Dumps Weeping Fat Girl in a Bikini",2020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
51952357,Overstated: A Coast-to-Coast Roast of the 50 States,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
50998099,"Shit, Actually: The Definitive, 100% Objective Guide to Modern Cinema",2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50699224,Squeeze Me,2020,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
51179533,You're Doing Great!: And Other Reasons to Stay Alive,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48995022,God-Level Knowledge Darts: Life Lessons from the Bronx,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
52090855,"This Is Major: Notes on Diana Ross, Dark Girls, and Being Dope",2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51736714,Born to Be Public,2020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
51100577,Make Russia Great Again,2020,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52220686,"Stamped: Racism, Antiracism, and You",2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49614207,Hood Feminism: Notes from the Women That a Movement Forgot,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55851555,"Clanlands: Whisky, Warfare, and a Scottish Adventure Like No Other",2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
53317913,Rage,2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46002342,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor",2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50088631,Hidden Valley Road: Inside the Mind of an American Family,2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52686687,"Don't Overthink It: Make Easier Decisions, Stop Second-Guessing, and Bring More Joy to Your Life",2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52780142,Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46064076,"Buy Yourself the F*cking Lilies: And Other Rituals to Fix Your Life, from Someone Who's Been There",2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51285456,Why We Can't Sleep: Women's New Midlife Crisis,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45892276,You're Not Listening: What You're Missing and Why It Matters,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52766000,Big Friendship: How We Keep Each Other Close,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45915136,"Here for It; Or, How to Save Your Soul in America: Essays",2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
51794301,Beyond the Gender Binary,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52845775,Minor Feelings: An Asian American Reckoning,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52041387,We Keep the Dead Close: A Murder at Harvard and a Half Century of Silence,2020,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50945960,Blackout: How Black America Can Make Its Second Escape from the Democrat Plantation,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
45553638,Tightrope: Americans Reaching for Hope,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54358975,Trust: America's Best Chance,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
53008508,Reading While Black: African American Biblical Interpretation as an Exercise in Hope,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55359022,A Promised Land,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
52129515,Untamed,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
44280883,All Boys Aren’t Blue,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
54899915,The Answer Is…: Reflections on My Life,2020,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
54081499,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
41571753,Open Book,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
53265647,The Meaning of Mariah Carey,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
51822870,Everything Beautiful in Its Time: Seasons of Love and Loss,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
50043108,The Beauty in Breaking,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
49235526,Hollywood Park,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
52838315,Greenlights,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
49933185,When Time Stopped: A Memoir of My Father's War and What Remains,2020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
48717403,Notes on a Silencing: A Memoir,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
51082172,"The Rural Diaries: Love, Livestock, and Big Life Lessons Down on Mischief Farm",2020,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
51231889,Nobody Will Tell You This But Me: A True (as Told to Me) Story,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
45186565,Uncanny Valley,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
53358818,I Have Something to Tell You,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
46041442,The Adventurer's Son,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
52366322,Conditional Citizens: On Belonging in America,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48613168,Memorial Drive: A Daughter's Memoir,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
51152447,Caste: The Origins of Our Discontents,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51227088,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",2020,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
45153160,A Black Women's History of the United States,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51285366,The House of Kennedy,2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
44909230,999: The Extraordinary Young Women of the First Official Jewish Transport to Auschwitz,2020,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
51239966,You Never Forget Your First: A Biography of George Washington,2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50092714,Fight of the Century: Writers Reflect on 100 Years of Landmark ACLU Cases,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45046690,"The Address Book: What Street Addresses Reveal About Identity, Race, Wealth, and Power",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53431510,His Truth Is Marching On: John Lewis and the Power of Hope,2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52863345,The Lincoln Conspiracy: The Secret Plot to Kill America's 16th President⁠—and Why It Failed,2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52578861,Agent Sonya: Moscow's Most Daring Wartime Spy,2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48590165,Countdown 1945: The Extraordinary Story of the 116 Days that Changed the World,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48868613,Dead Famous: An Unexpected History of Celebrity from Bronze Age to Silver Screen,2020,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
43908981,Overground Railroad: The Green Book and the Roots of Black Travel in America,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45754985,Begin Again: James Baldwin's America and Its Urgent Lessons for Our Own,2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51542229,The Deviant's War: The Homosexual vs. the United States of America,2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
51934207,Wandering in Strange Lands: A Daughter of the Great Migration Reclaims Her Roots,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
48925415,Killing Crazy Horse: The Merciless Indian Wars in America,2020,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
52879286,Humankind: A Hopeful History,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52048467,"How the South Won the Civil War: Oligarchy, Democracy, and the Continuing Fight for the Soul of America",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53916142,A Life on Our Planet: My Witness Statement and a Vision for the Future,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50734400,How to Argue With a Racist: What Our Genes Do (and Don't) Say About Human Difference,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48890486,Breath: The New Science of a Lost Art,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52668915,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures",2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52767659,The End of Everything,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50772888,No Filter: The Inside Story of Instagram,2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52117860,The Future We Choose: Surviving the Climate Crisis,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50887097,"Why Fish Don’t Exist: A Story of Loss, Love, and the Hidden Order of Life",2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
52905471,Why We Swim,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
48637750,Vesper Flights,2020,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43889825,"That Wild Country: An Epic Journey through the Past, Present, and Future of America's Public Lands",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49960370,The Story of More: How We Got to Climate Change and Where to Go from Here,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51938590,The Book of Eels: Our Enduring Fascination with the Most Mysterious Creature in the Natural World,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
51079278,The Next Great Migration: The Beauty and Terror of Life on the Move,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46114262,"Until the End of Time: Mind, Matter, and Our Search for Meaning in an Evolving Universe",2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51802456,"The Bird Way: A New Look at How Birds Talk, Work, Play, Parent, and Think",2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50173134,Apocalypse Never: Why Environmental Alarmism Hurts Us All,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51542211,Owls of the Eastern Ice: A Quest to Find and Save the World's Largest Owl,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51199750,"Some Assembly Required: Decoding Four Billion Years of Life, from Ancient Fossils to DNA",2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49128526,T-Minus AI: Humanity's Countdown to Artificial Intelligence and the New Pursuit of Global Power,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51154724,Modern Comfort Food: A Barefoot Contessa Cookbook,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50998947,Gordon Ramsay Quick and Delicious: 100 Recipes to Cook in 30 Minutes or Less,2020,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53064545,"Magnolia Table: A Collection of Recipes for Gathering, Volume 2",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50998813,"100 Cookies: The Baking Book for Every Kitchen, with Classic Cookies, Novel Treats, Brownies, Bars, and More",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51700803,Eat a Peach,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
51620141,Outlander Kitchen: To the New World and Back Again: The Second Official Outlander Companion Cookbook,2020,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51601913,Evolving Vegan: Deliciously Diverse Recipes from North America's Best Plant-Based Eateries—for Anyone Who Loves Food,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50669534,Ottolenghi Flavor: A Cookbook,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44781454,Frontier Follies: Adventures in Marriage and Motherhood in the Middle of Nowhere,2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
45895070,Vegetable Kingdom: The Abundant World of Vegan Recipes,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52843246,"Wine Girl: The Obstacles, Humiliations, and Triumphs of America's Youngest Sommelier",2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
43261128,"The Defined Dish: Whole30 Endorsed, Healthy and Wholesome Weeknight Recipes",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50165539,"The Honeysuckle Cookbook: 100 Healthy, Feel-Good Recipes to Live Deliciously",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50437277,True Comfort: More Than 100 Cozy Recipes Free of Gluten and Refined Sugar,2020,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48983247,"Dirt: Adventures in Lyon as a Chef in Training, Father, and Sleuth Looking for the Secret of French Cooking",2020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
49814631,Skinnytaste Meal Prep: Healthy Make-Ahead Meals and Freezer Recipes to Simplify Your Life: A Cookbook,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52028349,Dessert Person: Recipes and Guidance for Baking with Confidence,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53370248,Oh She Glows for Dinner: Nourishing Plant-Based Meals to Keep You Glowing: A Cookbook,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51644251,Nourish Me Home: 125 Soul-Sustaining Recipes Inspired by the Elements,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52520675,Falastin: A Cookbook,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44779280,Heartstopper: Volume Three,2020,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50898148,Fangs,2020,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50159129,I Will Judge You by Your Bookshelf,2020,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52854406,"Fangirl, Vol. 1: The Manga",2020,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54110137,"Sapiens: A Graphic History, Volume 1 - The Birth of Humankind",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52713814,Harleen,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44280825,"Check, Please! Book 2: Sticks & Scones",2020,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
46127757,Teen Titans: Beast Boy,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50490087,Basketful of Heads,2020,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
50892014,The Times I Knew I Was Gay,2020,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
50010932,Dancing at the Pity Party: A Dead Mom Graphic Memoir,2020,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45449811,Almost American Girl: An Illustrated Memoir,2020,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
45169737,The Fire Never Goes Out: A Memoir in Pictures,2020,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52024847,When Stars Are Scattered,2020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
52637764,"Monstress, Volume 5: Warchild",2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51601851,The Sacrifice of Darkness,2020,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51116307,"The Low, Low Woods",2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
52757853,"Fence, Vol. 4: Rivals",2020,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
46223323,The Adventure Zone Vol. 3: Petals to the Metal,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
50285848,The Magic Fish: A Graphic Novel,2020,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50706476,Dearly,2020,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54019416,Violet Bent Backwards Over the Grass,2020,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52945057,Break Your Glass Slippers,2020,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52641647,Swimming Lessons: Poems,2020,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52854164,Home Body,2020,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51307102,On the Horizon,2020,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
49814602,The Girl and the Goddess: Stories and Poems of Divine Wisdom,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44094014,Homie,2020,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
44441884,All Along You Were Blooming: Thoughts for Boundless Living,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50997643,What Kind of Woman: Poems,2020,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44094069,Postcolonial Love Poem,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52584411,Whale Day: And Other Poems,2020,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45730512,Cast Away: Poems for Our Time,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48984964,Finna,2020,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50898135,Sorry I Haven't Texted You Back,2020,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53945491,Poems for the End of the World,2020,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45895148,Romance or the End,2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49867447,How to Fly in Ten Thousand Easy Lessons,2020,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53299031,"Without: Body, Name, Country",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55596862,Sweetdark,2020,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52377380,Valentine,2020,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
45895362,How Much of These Hills Is Gold,2020,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
52516332,Clap When You Land,2020,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
45874065,A Good Girl's Guide to Murder,2020,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
44654627,One of Us Is Next,2020,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
51931067,Felix Ever After,2020,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55052604,You Should See Me in a Crown,2020,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52439531,The Inheritance Games,2020,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
45240918,The Hand on the Wall,2020,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
51518972,Majesty,2020,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45045129,Tweet Cute,2020,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44281034,The Gravity of Us,2020,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49397758,Grown,2020,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
45155609,Yes No Maybe So,2020,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51175739,The Henna Wars,2020,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
45046743,Only Mostly Devastated,2020,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49151299,Punching the Air,2020,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52855024,This Is My America,2020,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52766407,Today Tonight Tomorrow,2020,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49025767,Darius the Great Deserves Better,2020,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49150990,Furia,2020,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48589203,Beyond the Break,2020,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44428899,The Queen of Nothing,2020,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50794839,The Ballad of Songbirds and Snakes,2020,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17699853,Chain of Gold,2020,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
53287484,Midnight Sun,2020,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39122774,Children of Virtue and Vengeance,2020,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52339313,Cemetery Boys,2020,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
