id,title,year,fiction_subject,audiobook_subject,nonfiction_subject,fantasy_subject,romance_subject,contemporary_subject,young adult_subject,adult_subject,mystery_subject,biography_subject,memoir_subject,historical fiction_subject,thriller_subject,historical_subject,science_fiction_subject,history_subject,humor_subject,horror_subject,lgbt_subject,mystery_thriller_subject
181109983,The House of Hidden Meanings,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
209192698,Be Ready When the Luck Happens,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
199344846,Knife: Meditations After an Attempted Murder,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
134115745,Oath and Honor: A Memoir and a Warning,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
195790788,A Well-Trained Wife: My Escape from Christian Patriarchy,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
202939207,"Bits and Pieces: My Mother, My Brother, and Me",2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
127282631,Grief Is for People,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
198385436,I Shouldn’t Be Telling You This [But I'm Going to Anyway],2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
181346634,There's Always This Year: On Basketball and Ascension,2024,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
203708995,The Friday Afternoon Club: A Family Memoir,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
196585876,An Unfinished Love Story: A Personal History of the 1960s,2024,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
176443920,The Wives: A Memoir,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
182095845,Here After,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
126918693,My Side of the River,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
127305940,The Manicurist's Daughter,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
200100950,Wanted: Toddler's Personal Assistant,2024,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
201751300,The Bookshop: A History of the American Bookstore,2024,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
203956674,"The Small and the Mighty: Twelve Unsung Americans Who Changed the Course of History, from the Founding to the Civil Rights Movement",2024,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
195608683,"The Demon of Unrest: A Saga of Hubris, Heartbreak, and Heroism at the Dawn of the Civil War",2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208580608,The Elements of Marie Curie: How the Glow of Radium Lit a Path for Women in Science,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
207567691,"American Scary: A History of Horror, from Salem to Stephen King and Beyond",2024,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
195791072,Women in the Valley of the Kings: The Untold Story of Women Egyptologists in the Gilded Age,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
204927599,Nexus: A Brief History of Information Networks from the Stone Age to AI,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
201626940,Ask Not: The Kennedys and the Women They Destroyed,2024,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
199798785,Challenger: A True Story of Heroism and Disaster on the Edge of Space,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62315849,"The Lost Tomb: And Other Real-Life Stories of Bones, Burials, and Murder",2024,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
198563695,When Women Ran Fifth Avenue: Glamour and Power at the Dawn of American Fashion,2024,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
177188695,Not Your China Doll: The Wild and Shimmering Life of Anna May Wong,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
145624993,Madness: Race and Insanity in a Jim Crow Asylum,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
199393033,By the Fire We Carry: The Generations-Long Fight for Justice on Native Land,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
198493808,The Situation Room: The Inside Story of Presidents in Crisis,2024,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
191746386,"The Wide Wide Sea: Imperial Ambition, First Contact and the Fateful Final Voyage of Captain James Cook",2024,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
199797834,When the Sea Came Alive: An Oral History of D-Day,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203767605,The Siege: A Six-Day Hostage Crisis and the Daring Special-Forces Operation That Shocked the World,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145624514,"Everyone Who Is Gone Is Here: The United States, Central America, and the Making of a Crisis",2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
210246743,"Eden Undone: A True Story of Sex, Murder, and Utopia at the Dawn of World War II",2024,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
,,,184,215,61,89,93,67,41,67,70,30,28,49,53,39,24,31,15,37,27,39
