id,title,genres,year,lgbt_subject,queer_subject,romance_subject
34184069,The Storm Before the Storm: The Beginning of the End of the Roman Republic,"History, Nonfiction, Ancient History, Audiobook, Politics, Historical, World History, ...more",2017,0,0,0
34593560,Killing England: The Brutal Struggle for American Independence,"History, Nonfiction, American History, Historical, Audiobook, Biography, American Revolution, ...more",2017,0,0,0
30688762,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War","History, Nonfiction, World War II, War, Historical, Military Fiction, Military History, ...more",2017,0,0,0
32191710,Astrophysics for People in a Hurry,"Science, Nonfiction, Audiobook, Physics, Space, Astronomy, History, ...more",2017,0,0,0
31869108,Inferior: How Science Got Women Wrong—and the New Research That's Rewriting the Story,"Nonfiction, Feminism, Science, History, Psychology, Womens, Gender, ...more",2017,0,0,0
28512671,"Everybody Lies: Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are","Nonfiction, Science, Psychology, Business, Technology, Audiobook, Economics, ...more",2017,0,0,0
31625636,We Have No Idea: A Guide to the Unknown Universe,"Science, Nonfiction, Physics, Astronomy, Popular Science, Space, Humor, ...more",2017,0,0,0
30231729,The Death and Life of the Great Lakes,"Nonfiction, Science, History, Nature, Environment, Ecology, Climate Change, ...more",2017,0,0,0
28116739,Other Minds,"Nonfiction, Philosophy, Nature, Biology, Animals, Psychology, Audiobook, ...more",2017,0,0,0
29889716,The Case Against Sugar,"Nonfiction, Health, Science, Food, Nutrition, Audiobook, History, ...more",2017,0,0,0
28110850,Cannibalism: A Perfectly Natural History,"Nonfiction, Science, History, Anthropology, Nature, Biology, Audiobook, ...more",2017,0,0,0
30231812,"The Nature Fix: Why Nature Makes Us Happier, Healthier, and More Creative","Nonfiction, Nature, Science, Psychology, Health, Self Help, Environment, ...more",2017,0,0,0
30901608,Hit Makers: The Science of Popularity in an Age of Distraction,"Nonfiction, Business, Psychology, Science, Sociology, Music, Audiobook, ...more",2017,0,0,0
31170723,Behave: The Biology of Humans at Our Best and Worst,"Science, Nonfiction, Psychology, Biology, Neuroscience, Philosophy, Audiobook, ...more",2017,0,0,0
31751591,Barking Up the Wrong Tree: The Surprising Science Behind Why Everything You Know About Success Is (Mostly) Wrong,"Nonfiction, Self Help, Psychology, Business, Personal Development, Science, Productivity, ...more",2017,0,0,0
30962055,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,"Nonfiction, Psychology, Technology, Science, Business, Self Help, Audiobook, ...more",2017,0,0,0
30213950,Pandora's Lab: Seven Stories of Science Gone Wrong,"Science, Nonfiction, History, Audiobook, Medicine, Medical, Health, ...more",2017,0,0,0
30753821,The Greatest Story Ever Told—So Far: Why Are We Here?,"Science, Nonfiction, Physics, History, Philosophy, Audiobook, Astronomy, ...more",2017,0,0,0
30971755,A Crack in Creation: Gene Editing and the Unthinkable Power to Control Evolution,"Science, Nonfiction, Biology, Genetics, Technology, Health, Medicine, ...more",2017,0,0,0
28450775,Whiplash: How to Survive Our Faster Future,"Nonfiction, Business, Science, Technology, Self Help, Education, Futurism, ...more",2017,0,0,0
34490192,Soonish: Ten Emerging Technologies That'll Improve and/or Ruin Everything,"Science, Nonfiction, Technology, Humor, Futurism, Audiobook, Graphic Novels, ...more",2017,0,0,0
32940866,Caesar's Last Breath: Decoding the Secrets of the Air Around Us,"Science, Nonfiction, History, Audiobook, Chemistry, Biology, Popular Science, ...more",2017,0,0,0
34274957,Life 3.0: Being Human in the Age of Artificial Intelligence,"Science, Nonfiction, Artificial Intelligence, Technology, Philosophy, Audiobook, Computer Science, ...more",2017,0,0,0
34016988,"The Pioneer Woman Cooks: Come and Get It! Simple, Scrumptious Recipes for Crazy Busy Lives","Cookbooks, Cooking, Nonfiction, Food, Reference, Health, Adult, ...more",2017,0,0,0
35069206,5 Ingredients – Quick & Easy Food,"Cookbooks, Cooking, Nonfiction, Food, Reference, Health, Food and Drink, ...more",2017,0,0,0
31423449,"Stirring Up Fun with Food: Over 115 Simple, Delicious Ways to Be Creative in the Kitchen","Cookbooks, Nonfiction, Cooking, Food, Food and Drink, Health, Crafts",2017,0,0,0
32148009,Give a Girl a Knife,"Memoir, Food, Nonfiction, Audiobook, Biography, Biography Memoir, Cookbooks, ...more",2017,0,0,0
31329547,"Whole New You: How Real Food Transforms Your Life, for a Healthier, More Gorgeous You","Cookbooks, Food, Nonfiction, Cooking, Health, Adult, Food and Drink, ...more",2017,0,0,0
34129998,Smitten Kitchen Every Day: Triumphant and Unfussy New Favorites,"Cookbooks, Cooking, Food, Nonfiction, Reference, Foodie, Culinary, ...more",2017,0,0,0
32191664,BraveTart: Iconic American Desserts,"Cookbooks, Cooking, Food, Nonfiction, Reference, Culinary, History, ...more",2017,0,0,0
29100223,The Cooking Gene: A Journey Through African American Culinary History in the Old South,"Food, Nonfiction, History, Memoir, Cookbooks, Cooking, Race, ...more",2017,0,0,0
30760782,"Food, Health and Happiness: 115 On-Point Recipes for Great Meals and a Better Life","Cookbooks, Cooking, Nonfiction, Food, Health, Inspirational, Adult, ...more",2017,0,0,0
30753841,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking","Cookbooks, Cooking, Food, Nonfiction, Science, Audiobook, Culinary, ...more",2017,0,0,0
31624473,"Cork Dork: A Wine-Fueled Adventure Among the Obsessive Sommeliers, Big Bottle Hunters, and Rogue Scientists Who Taught Me to Live for Taste","Nonfiction, Food, Wine, Memoir, Audiobook, Food and Drink, Science, ...more",2017,0,0,0
31915218,Grocery: The Buying and Selling of Food in America,"Nonfiction, Food, History, Business, Audiobook, Cooking, Food and Drink, ...more",2017,0,0,0
28814765,The Wellness Mama Cookbook: 200 Easy-to-Prepare Recipes and Time-Saving Advice for the Busy Cook,"Cookbooks, Cooking, Food, Health, Nonfiction, Nutrition",2017,0,0,0
33516589,Coming to My Senses: The Making of a Counterculture Cook,"Food, Memoir, Nonfiction, Biography, Cooking, Cookbooks, Audiobook, ...more",2017,0,0,0
32894542,"Ready or Not!: 150+ Make-Ahead, Make-Over, and Make-Now Recipes by Nom Nom Paleo","Cookbooks, Cooking, Food, Nonfiction, Reference, Health, Adult, ...more",2017,0,0,0
31451086,Love Real Food: More Than 100 Feel-Good Vegetarian Favorites to Delight the Senses and Nourish the Body,"Cookbooks, Cooking, Food, Nonfiction, Health, Reference, Foodie, ...more",2017,0,0,0
29430845,Eight Flavors: The Untold Story of American Cuisine,"Nonfiction, Food, History, Cookbooks, Cooking, Audiobook, Foodie, ...more",2017,0,0,0
32714100,A Really Big Lunch: The Roving Gourmand on Food and Life,"Nonfiction, Food, Essays, Memoir, Cooking, Audiobook, Travel, ...more",2017,0,0,0
34063669,Sweet: Desserts from London's Ottolenghi,"Cookbooks, Cooking, Food, Nonfiction, Culinary, Reference, Food and Drink, ...more",2017,0,0,0
33571767,Half Baked Harvest Cookbook: Recipes from My Barn in the Mountains,"Cookbooks, Cooking, Food, Nonfiction, Foodie, Reference, Health, ...more",2017,0,0,0
30754980,Big Mushy Happy Lump,"Graphic Novels, Comics, Humor, Nonfiction, Graphic Novels Comics, Adult, Comedy, ...more",2017,0,0,0
31223882,"Wonder Woman, Vol. 1: The Lies","Comics, Graphic Novels, Dc Comics, Wonder Woman, Superheroes, Graphic Novels Comics, Fantasy, ...more",2017,0,0,0
29237211,"Saga, Volume 7","Graphic Novels, Comics, Fantasy, Science Fiction, Fiction, Graphic Novels Comics, Adult, ...more",2017,0,0,0
29772863,Wires and Nerve,"Graphic Novels, Young Adult, Fantasy, Science Fiction, Comics, Romance, Fiction, ...more",2017,0,0,1
33540347,"Monstress, Volume 2: The Blood","Graphic Novels, Fantasy, Comics, Horror, Fiction, Graphic Novels Comics, Steampunk, ...more",2017,0,0,0
31145178,Real Friends,"Graphic Novels, Middle Grade, Memoir, Friendship, Comics, Childrens, Realistic Fiction, ...more",2017,0,0,0
29775583,"Ms. Marvel, Vol. 6: Civil War II","Graphic Novels, Comics, Marvel, Young Adult, Superheroes, Graphic Novels Comics, Fiction, ...more",2017,0,0,0
32497911,Everyone's a Aliebn When Ur a Aliebn Too,"Graphic Novels, Fiction, Comics, Science Fiction, Poetry, Graphic Novels Comics, Humor, ...more",2017,0,0,0
29936927,The Best We Could Do,"Graphic Novels, Memoir, Nonfiction, Comics, History, Biography, War, ...more",2017,0,0,0
31338724,"Paper Girls, Volume 2","Graphic Novels, Comics, Science Fiction, Fiction, Young Adult, Graphic Novels Comics, Time Travel, ...more",2017,0,0,0
28953803,"Lumberjanes, Vol. 5: Band Together","Graphic Novels, Comics, Fantasy, Young Adult, LGBT, Fiction, Graphic Novels Comics, ...more",2017,1,0,0
29069374,"My Favorite Thing Is Monsters, Vol. 1","Graphic Novels, Comics, Horror, Fiction, Mystery, Historical Fiction, Bande Dessinée, ...more",2017,0,0,0
33161035,"The Legend of Korra: Turf Wars, Part One","Fantasy, Comics, Graphic Novels, LGBT, Young Adult, Fiction, Queer, ...more",2017,1,1,0
29507117,"The Vision, Vol. 2: Little Better Than a Beast","Comics, Graphic Novels, Marvel, Superheroes, Fiction, Graphic Novels Comics, Science Fiction, ...more",2017,0,0,0
31387199,"The Black Monday Murders, Vol. 1: All Hail, God Mammon","Comics, Graphic Novels, Horror, Fantasy, Mystery, Fiction, Graphic Novels Comics, ...more",2017,0,0,0
25893783,"Black Hammer, Vol. 1: Secret Origins","Comics, Graphic Novels, Superheroes, Fantasy, Graphic Novels Comics, Fiction, Comic Book, ...more",2017,0,0,0
29972029,"Bitch Planet, Vol. 2: President Bitch","Graphic Novels, Comics, Science Fiction, Feminism, Fiction, Dystopia, Graphic Novels Comics, ...more",2017,0,0,0
33585540,"The Wicked + The Divine, Vol. 5: Imperial Phase, Part I","Graphic Novels, Comics, Fantasy, Mythology, Fiction, Graphic Novels Comics, LGBT, ...more",2017,1,0,0
36206433,Username: Uprising,"Graphic Novels, Science Fiction, Comics, Fiction, Fantasy, Graphic Novels Comics, Young Adult",2017,0,0,0
31145185,Spill Zone,"Graphic Novels, Young Adult, Science Fiction, Comics, Horror, Fiction, Dystopia, ...more",2017,0,0,0
35606560,The Sun and Her Flowers,"Poetry, Feminism, Nonfiction, Contemporary, Adult, Romance, Mental Health, ...more",2017,0,0,1
34594982,Depression & Other Magic Tricks,"Poetry, Mental Health, Nonfiction, Mental Illness, Psychology, Adult, Contemporary, ...more",2017,0,0,0
33004293,Solo,"Young Adult, Poetry, Realistic Fiction, Fiction, Audiobook, Music, Contemporary, ...more",2017,0,0,0
33208115,Love Her Wild,"Poetry, Romance, Nonfiction, Contemporary, Adult, Love, Audiobook",2017,0,0,1
22552026,Long Way Down,"Poetry, Young Adult, Fiction, Contemporary, Audiobook, Realistic Fiction, Teen, ...more",2017,0,0,0
34753166,We Come Apart,"Poetry, Young Adult, Contemporary, Romance, Fiction, Young Adult Contemporary, Family, ...more",2017,0,0,1
33921696,New American Best Friend,"Poetry, Feminism, Nonfiction, LGBT, Adult, Queer, Coming Of Age, ...more",2017,1,1,0
30304222,There Are More Beautiful Things Than Beyoncé,"Poetry, Feminism, Nonfiction, Race, African American, Womens, Contemporary, ...more",2017,0,0,0
34451544,Plum,"Poetry, Feminism, Nonfiction, Audiobook, Politics, Literature",2017,0,0,0
34144863,Electric Arches,"Poetry, Fiction, Race, African American, Feminism, Short Stories, Magical Realism, ...more",2017,0,0,0
30231755,Magdalene,"Poetry, Fiction, Religion, Spirituality, Mythology, The United States Of America, Feminism, ...more",2017,0,0,0
34466674,Adultolescence,"Poetry, Young Adult, Contemporary, Audiobook, Adult, Humor, Comedy, ...more",2017,0,0,0
33631747,Broken Wishbones and Empty Spaces,"Poetry, Nonfiction, Adult",2017,0,0,0
31944953,When I Grow Up I Want to Be a List of Further Possibilities,"Poetry, LGBT, Queer, Nonfiction, Contemporary, Race, Asian Literature, ...more",2017,1,1,0
32311036,Nature Poem,"Poetry, Queer, LGBT, Indigenous, Audiobook, Race, Native American, ...more",2017,1,1,0
33606259,"Exits, Desires, and Slow Fires",Poetry,2017,0,0,0
34376890,Magic with Skin On,"Poetry, Fantasy, Adult, 21st Century, Fairy Tales",2017,0,0,0
32566407,Portrait of the Alcoholic,"Poetry, Nonfiction, Queer, LGBT, Memoir, Queer Lit",2017,1,1,0
33375618,Don't Call Us Dead,"Poetry, LGBT, Queer, Race, Nonfiction, Adult, Contemporary, ...more",2017,1,1,0
31944749,Hard Child,"Poetry, Nonfiction, Adult",2017,0,0,0
32075671,The Hate U Give,"Young Adult, Fiction, Contemporary, Audiobook, Realistic Fiction, Race, Social Justice, ...more",2017,0,0,0
27883214,Caraval,"Fantasy, Young Adult, Romance, Fiction, Mystery, Magic, Young Adult Fantasy, ...more",2017,0,0,1
25489134,The Bear and the Nightingale,"Fantasy, Historical Fiction, Fiction, Young Adult, Historical, Mythology, Audiobook, ...more",2017,0,0,0
30267929,We Were the Lucky Ones,"Historical Fiction, Fiction, World War II, Historical, Holocaust, Audiobook, War, ...more",2017,0,0,0
32620349,Midnight at the Bright Ideas Bookstore,"Mystery, Fiction, Books About Books, Mystery Thriller, Thriller, Audiobook, Contemporary, ...more",2017,0,0,0
28220971,The Dry,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Australia, Audiobook, ...more",2017,0,0,0
32283423,American War,"Fiction, Science Fiction, Dystopia, War, Audiobook, Speculative Fiction, Post Apocalyptic, ...more",2017,0,0,0
30269104,The Chilbury Ladies' Choir,"Historical Fiction, Fiction, World War II, Historical, Audiobook, War, British Literature, ...more",2017,0,0,0
33572350,My Absolute Darling,"Fiction, Contemporary, Young Adult, Audiobook, Literary Fiction, Coming Of Age, Thriller, ...more",2017,0,0,0
30753987,The Leavers,"Fiction, Contemporary, Literary Fiction, China, Audiobook, Adult, Asian Literature, ...more",2017,0,0,0
32969150,Stay with Me,"Fiction, Africa, Historical Fiction, Contemporary, Literary Fiction, Nigeria, Audiobook, ...more",2017,0,0,0
30153293,All Our Wrong Todays,"Science Fiction, Fiction, Time Travel, Audiobook, Fantasy, Adult, Science Fiction Fantasy, ...more",2017,0,0,0
27746288,"Goodbye, Vitamin","Fiction, Contemporary, Literary Fiction, Novels, Family, Adult Fiction, Adult, ...more",2017,0,0,0
30090925,The Animators,"Fiction, Contemporary, Art, Literary Fiction, LGBT, Adult, Audiobook, ...more",2017,1,0,0
29875926,I Liked My Life,"Fiction, Audiobook, Contemporary, Chick Lit, Family, Mystery, Adult Fiction, ...more",2017,0,0,0
33280160,What We Lose,"Fiction, Contemporary, Literary Fiction, Africa, Novels, Audiobook, Race, ...more",2017,0,0,0
30841984,Kings of the Wyld,"Fantasy, Fiction, Humor, High Fantasy, Adventure, Adult, Audiobook, ...more",2017,0,0,0
34484359,The Coppersmith Farmhouse,"Romance, Contemporary Romance, Contemporary, Small Town Romance, Enemies To Lovers, Romantic Suspense, Audiobook, ...more",2017,0,0,1
31450913,The Idea of You,"Romance, Fiction, Audiobook, Contemporary, Chick Lit, Contemporary Romance, Adult, ...more",2017,0,0,1
31212988,The Caledonian Gambit,"Science Fiction, Fiction, Space Opera, Audiobook, Espionage, Space, Thriller, ...more",2017,0,0,0
32075671,The Hate U Give,"Young Adult, Fiction, Contemporary, Audiobook, Realistic Fiction, Race, Social Justice, ...more",2017,0,0,0
35504431,Turtles All the Way Down,"Young Adult, Fiction, Contemporary, Mental Health, Romance, Audiobook, Realistic Fiction, ...more",2017,0,0,1
32682118,One of Us Is Lying,"Mystery, Young Adult, Thriller, Fiction, Contemporary, Mystery Thriller, Romance, ...more",2017,0,0,1
29283884,The Gentleman's Guide to Vice and Virtue,"Historical Fiction, Young Adult, Romance, LGBT, Historical, Queer, Fiction, ...more",2017,1,1,1
35247769,"Always and Forever, Lara Jean","Romance, Young Adult, Contemporary, Fiction, Audiobook, Young Adult Contemporary, Young Adult Romance, ...more",2017,0,0,1
30724132,Geekerella,"Romance, Young Adult, Contemporary, Retellings, Fiction, Audiobook, Young Adult Contemporary, ...more",2017,0,0,0
31931941,Eliza and Her Monsters,"Contemporary, Young Adult, Romance, Mental Health, Fiction, Young Adult Contemporary, Realistic Fiction, ...more",2017,0,0,1
32078787,Once and for All,"Young Adult, Romance, Contemporary, Fiction, Realistic Fiction, Audiobook, Young Adult Contemporary, ...more",2017,0,0,1
28458598,When Dimple Met Rishi,"Young Adult, Romance, Contemporary, Fiction, Audiobook, Realistic Fiction, Young Adult Contemporary, ...more",2017,0,0,1
30256248,By Your Side,"Romance, Young Adult, Contemporary, Audiobook, Young Adult Contemporary, Fiction, High School, ...more",2017,0,0,0
30653853,The Upside of Unrequited,"Young Adult, Contemporary, Romance, LGBT, Fiction, Queer, Audiobook, ...more",2017,1,1,1
30102870,History Is All You Left Me,"Young Adult, Contemporary, LGBT, Romance, Queer, Fiction, Mental Health, ...more",2017,1,1,1
23447923,The Inexplicable Logic of My Life,"Young Adult, Contemporary, LGBT, Fiction, Queer, Realistic Fiction, Audiobook, ...more",2017,1,1,0
25613472,A List of Cages,"Young Adult, Contemporary, Fiction, Mental Health, Realistic Fiction, Abuse, Young Adult Contemporary, ...more",2017,0,0,0
33385229,They Both Die at the End,"Romance, Young Adult, LGBT, Fiction, Contemporary, Queer, Audiobook, ...more",2017,1,1,0
31694016,Stranger Than Fanfiction,"Young Adult, Contemporary, LGBT, Fiction, Realistic Fiction, Queer, Audiobook, ...more",2017,1,1,0
28243032,We Are Okay,"Young Adult, LGBT, Contemporary, Fiction, Queer, Lesbian, Mental Health, ...more",2017,1,1,0
30649795,Goodbye Days,"Young Adult, Contemporary, Realistic Fiction, Fiction, Mental Health, Grief, Audiobook, ...more",2017,0,0,0
28919058,Autoboyography,"Romance, LGBT, Young Adult, Contemporary, Queer, Audiobook, Fiction, ...more",2017,1,1,0
33163378,Moxie,"Young Adult, Contemporary, Feminism, Fiction, Realistic Fiction, Romance, Young Adult Contemporary, ...more",2017,0,0,1
23766634,A Court of Wings and Ruin,"Fantasy, Romance, Romantasy, Young Adult, Fiction, New Adult, Fae, ...more",2017,0,0,1
30312891,Lord of Shadows,"Fantasy, Young Adult, Romance, Urban Fantasy, Paranormal, Young Adult Fantasy, Fiction, ...more",2017,0,0,1
30227022,King's Cage,"Young Adult, Dystopia, Romance, Fiction, Young Adult Fantasy, Audiobook, Fantasy, ...more",2017,0,0,1
28449207,Strange the Dreamer,"Fantasy, Young Adult, Fiction, Young Adult Fantasy, Audiobook, Magic, High Fantasy, ...more",2017,0,0,0
27883214,Caraval,"Fantasy, Young Adult, Romance, Fiction, Mystery, Magic, Young Adult Fantasy, ...more",2017,0,0,1
31450852,Tower of Dawn,"Young Adult, Romance, Fantasy, Romantasy, Fiction, New Adult, Fae, ...more",2017,0,0,1
29385546,Warcross,"Young Adult, Science Fiction, Fantasy, Dystopia, Fiction, Romance, Audiobook, ...more",2017,0,0,1
28954189,Scythe,"Fantasy, Young Adult, Dystopia, Science Fiction, Fiction, Audiobook, Romance, ...more",2017,0,0,1
30117284,Carve the Mark,"Fantasy, Young Adult, Science Fiction, Romance, Fiction, Dystopia, Audiobook, ...more",2017,0,0,1
32075662,Our Dark Duet,"Fantasy, Young Adult, Dystopia, Paranormal, Urban Fantasy, Audiobook, Fiction, ...more",2017,0,0,0
24763621,Wintersong,"Fantasy, Young Adult, Romance, Retellings, Young Adult Fantasy, Fiction, New Adult, ...more",2017,0,0,1
23308087,Flame in the Mist,"Fantasy, Young Adult, Romance, Retellings, Historical Fiction, Young Adult Fantasy, Fiction, ...more",2017,0,0,1
34128219,La Belle Sauvage,"Fantasy, Young Adult, Fiction, Audiobook, Adventure, Childrens, Science Fiction Fantasy, ...more",2017,0,0,0
34076952,The Language of Thorns: Midnight Tales and Dangerous Magic,"Fantasy, Young Adult, Short Stories, Fiction, Retellings, Young Adult Fantasy, Fairy Tales, ...more",2017,0,0,0
29739361,Traitor to the Throne,"Fantasy, Young Adult, Romance, Magic, Young Adult Fantasy, Fiction, Adventure, ...more",2017,0,0,1
28260402,The Song Rising,"Fantasy, Dystopia, Young Adult, Fiction, Paranormal, Science Fiction, Urban Fantasy, ...more",2017,0,0,0
30025336,All the Crooked Saints,"Fantasy, Young Adult, Magical Realism, Fiction, Paranormal, Audiobook, Romance, ...more",2017,0,0,1
23367261,Crystal Storm,"Fantasy, Young Adult, Romance, Magic, High Fantasy, Young Adult Fantasy, Fiction, ...more",2017,0,0,1
31944679,In Other Lands,"Fantasy, Young Adult, LGBT, Queer, Fiction, Romance, Young Adult Fantasy, ...more",2017,1,1,1
25740412,The Black Witch,"Fantasy, Young Adult, Witches, Romance, Magic, Young Adult Fantasy, Fiction, ...more",2017,0,0,1
28006120,The Ship of the Dead,"Fantasy, Mythology, Young Adult, Middle Grade, Fiction, LGBT, Adventure, ...more",2017,1,0,0
30145666,The Dark Prophecy,"Fantasy, Mythology, Young Adult, Middle Grade, Fiction, Adventure, Greek Mythology, ...more",2017,0,0,0
30145677,Beauty and the Beast: Lost in a Book,"Fantasy, Young Adult, Retellings, Fiction, Fairy Tales, Romance, Middle Grade, ...more",2017,0,0,1
32940857,Worlds Collide,"Fantasy, Middle Grade, Fiction, Young Adult, Adventure, Magic, Audiobook, ...more",2017,0,0,0
30312547,Amina's Voice,"Middle Grade, Realistic Fiction, Fiction, Contemporary, Friendship, Childrens, Young Adult, ...more",2017,0,0,0
33282947,See You in the Cosmos,"Middle Grade, Fiction, Realistic Fiction, Young Adult, Contemporary, Audiobook, Family, ...more",2017,0,0,0
32623542,Beyond the Bright Sea,"Historical Fiction, Middle Grade, Fiction, Mystery, Young Adult, Historical, Childrens, ...more",2017,0,0,0
29563587,Dragonwatch,"Fantasy, Middle Grade, Dragons, Young Adult, Adventure, Fiction, Audiobook, ...more",2017,0,0,0
27242442,Star-Crossed,"Middle Grade, LGBT, Contemporary, Romance, Queer, Realistic Fiction, Fiction, ...more",2017,1,1,1
33386034,Rise of the Isle of the Lost,"Fantasy, Young Adult, Middle Grade, Fiction, Retellings, Fairy Tales, Childrens, ...more",2017,0,0,0
31213737,The Goldfish Boy,"Middle Grade, Mystery, Mental Health, Realistic Fiction, Fiction, Young Adult, Childrens, ...more",2017,0,0,0
30758586,Flying Lessons & Other Stories,"Short Stories, Middle Grade, Young Adult, Fiction, Anthologies, Realistic Fiction, Audiobook, ...more",2017,0,0,0
32711417,Quests for Glory,"Fantasy, Middle Grade, Young Adult, Romance, Fiction, Magic, Adventure, ...more",2017,0,0,1
33158525,Wishtree,"Middle Grade, Fantasy, Fiction, Childrens, Friendship, Audiobook, Animals, ...more",2017,0,0,0
30254963,Talons of Power,"Fantasy, Dragons, Middle Grade, Fiction, Childrens, Adventure, Young Adult, ...more",2017,0,0,0
30037871,The Ethan I Was Before,"Middle Grade, Realistic Fiction, Fiction, Friendship, Young Adult, Childrens, Contemporary, ...more",2017,0,0,0
30037873,The Someday Birds,"Middle Grade, Realistic Fiction, Autistic Spectrum Disorder, Fiction, Contemporary, Family, Young Adult, ...more",2017,0,0,0
33785205,The Empty Grave,"Fantasy, Young Adult, Horror, Mystery, Paranormal, Middle Grade, Fiction, ...more",2017,0,0,0
33865643,The War I Finally Won,"Historical Fiction, Middle Grade, Fiction, Young Adult, Historical, World War II, Audiobook, ...more",2017,0,0,0
31145091,"I Love You, Michael Collins","Historical Fiction, Middle Grade, Family, Childrens, Space, Fiction, Realistic Fiction, ...more",2017,0,0,0
32777609,We're All Wonders,"Picture Books, Childrens, Fiction, Disability, Realistic Fiction, Friendship, Storytime, ...more",2017,0,0,0
34219824,Malala's Magic Pencil,"Picture Books, Biography, Nonfiction, Childrens, Memoir, Feminism, Cultural, ...more",2017,0,0,0
34504361,She Persisted: 13 American Women Who Changed the World,"Picture Books, Nonfiction, Childrens, Biography, History, Feminism, Womens, ...more",2017,0,0,0
30364127,Over and Under the Pond,"Picture Books, Nature, Childrens, Animals, Nonfiction, Science, Environment, ...more",2017,0,0,0
30268071,"A Greyhound, a Groundhog","Picture Books, Animals, Childrens, Dogs, Storytime, Fiction, Friendship, ...more",2017,0,0,0
31247841,Triangle,"Picture Books, Childrens, Humor, Fiction, Friendship, Fantasy, Storytime, ...more",2017,0,0,0
31456756,The Book of Mistakes,"Picture Books, Art, Childrens, Growth Mindset, Fiction, Storytime, Fantasy, ...more",2017,0,0,0
30555639,Little Fox in the Forest,"Picture Books, Animals, Childrens, Fantasy, Friendship, Adventure, Fiction, ...more",2017,0,0,0
31215005,The Legend of Rock Paper Scissors,"Picture Books, Childrens, Humor, Fiction, Storytime, Fantasy, Adventure, ...more",2017,0,0,0
20670612,"The Youngest Marcher: The Story of Audrey Faye Hendricks, a Young Civil Rights Activist","Picture Books, Biography, Nonfiction, History, Childrens, African American, Social Justice, ...more",2017,0,0,0
34137106,A Different Pond,"Picture Books, Childrens, Family, Realistic Fiction, Cultural, Historical Fiction, Fiction, ...more",2017,0,0,0
31340805,Duck and Hippo in the Rainstorm,"Picture Books, Childrens, Animals, Friendship, Fiction, Humor, Storytime, ...more",2017,0,0,0
30254920,Spunky Little Monkey,"Picture Books, Storytime, Childrens, Animals, Music, Fiction, Juvenile, ...more",2017,0,0,0
34445373,Franklin's Flying Bookshop,"Picture Books, Childrens, Fantasy, Dragons, Books About Books, Fiction, Graphic Novels, ...more",2017,0,0,0
31423547,Be Quiet!,"Picture Books, Humor, Childrens, Animals, Fiction, Storytime, Fantasy, ...more",2017,0,0,0
30312747,Not Quite Narwhal,"Picture Books, Childrens, Fantasy, Animals, Unicorns, Storytime, Fiction, ...more",2017,0,0,0
31625795,Jabari Jumps,"Picture Books, Childrens, Realistic Fiction, Storytime, Family, Fiction, African American, ...more",2017,0,0,0
32508692,The Case of the Stinky Stench,"Picture Books, Food, Childrens, Humor, Mystery, Adventure, Storytime, ...more",2017,0,0,0
30375426,Trollbella Throws a Party,"Picture Books, Fantasy, Childrens, Fairy Tales, Audiobook, Magic, Short Stories, ...more",2017,0,0,0
33376257,After the Fall: How Humpty Dumpty Got Back up Again,"Picture Books, Childrens, Fantasy, Fiction, Storytime, Nursery Rhymes, Humor, ...more",2017,0,0,0
,,,,27,21,36
26247008,Truly Madly Guilty,"Fiction, Contemporary, Audiobook, Mystery, Chick Lit, Adult Fiction, Adult, ...more",2016,0,0,0
26114135,All the Ugly and Wonderful Things,"Book Club, Drama, Historical Fiction, Contemporary Romance, Crime, Literary Fiction, Romance, ...more",2016,0,0,1
26893819,The Girls,"Fiction, Historical Fiction, Contemporary, Audiobook, Literary Fiction, Historical, Adult, ...more",2016,0,0,0
25781157,The Nest,"Fiction, Contemporary, Audiobook, Adult Fiction, Adult, Literary Fiction, Family, ...more",2016,0,0,0
28587957,Small Great Things,"Fiction, Contemporary, Audiobook, Adult, Adult Fiction, Book Club, Race, ...more",2016,0,0,0
25852870,Eligible: A Modern Retelling of Pride & Prejudice,"Fiction, Romance, Contemporary, Chick Lit, Audiobook, Retellings, Adult, ...more",2016,0,0,1
28214365,Commonwealth,"Fiction, Audiobook, Literary Fiction, Historical Fiction, Contemporary, Family, Adult Fiction, ...more",2016,0,0,0
27276262,Lily and the Octopus,"Fiction, Contemporary, Animals, Audiobook, Magical Realism, Dogs, LGBT, ...more",2016,1,0,0
25893709,My Name Is Lucy Barton,"Fiction, Audiobook, Literary Fiction, Contemporary, Family, Adult Fiction, Novels, ...more",2016,0,0,0
25810500,What Is Not Yours Is Not Yours,"Short Stories, Fiction, Magical Realism, Fantasy, LGBT, Contemporary, Literary Fiction, ...more",2016,1,0,0
27213163,Another Brooklyn,"Fiction, Historical Fiction, Audiobook, Young Adult, Coming Of Age, Literary Fiction, Adult, ...more",2016,0,0,0
28116847,Here I Am,"Fiction, Literary Fiction, Contemporary, Jewish, Audiobook, Novels, Literature, ...more",2016,0,0,0
